Pincode,City,State,COD Delivery,Prepaid Delivery,Pickup
757100,BETNOTI,Odisha,Y,Y,N
767040,SINDHEKELA,Odisha,Y,Y,N
750000,Bhubaneswar,Odisha,Y,Y,N
753015,Cuttack,Odisha,Y,Y,Y
756112,DHAMNAGAR,Odisha,N,N,N
751012,Bhubaneswar,Odisha,Y,Y,Y
761029,Keshpur,Odisha,Y,Y,Y
754207,Nischintakoili,Odisha,Y,Y,Y
767030,SAINTALA,Odisha,Y,Y,Y
770016,Bamra,Odisha,N,N,N
761146,Hinjilicut,Odisha,Y,Y,Y
754289,Kendrapara,Odisha,Y,Y,Y
761140,Bhanjanagar,Odisha,Y,Y,N
765024,Gunupur,Odisha,Y,Y,Y
756113,BHADRAK,Odisha,Y,Y,Y
756085,Chandaneswar,Odisha,Y,Y,N
754145,Jagatsinghpur,Odisha,Y,Y,Y
752010,Puri,Odisha,N,N,N
752201,Bhubaneswar,Odisha,Y,Y,N
769015,ROURKELA,Odisha,Y,Y,Y
753021,Cuttack,Odisha,N,N,N
766002,Bhawanipatna,Odisha,Y,Y,Y
752081,NAYAGARH,Odisha,Y,Y,N
752001,Puri,Odisha,Y,Y,Y
760100,Berhampur,Odisha,Y,Y,Y
768018,Sambalpur,Odisha,Y,Y,Y
757047,Jashipur,Odisha,N,N,N
758082,Anandapur,Odisha,Y,Y,N
753052,Nischintakoili,Odisha,Y,Y,Y
767049,SINDHEKELA,Odisha,Y,Y,N
754231,PATTAMUNDAI,Odisha,N,N,N
758078,HATADIHI,Odisha,N,N,N
754223,Kendrapara,Odisha,Y,Y,Y
761127,Bhanjanagar,Odisha,Y,Y,N
759137,Angul,Odisha,Y,Y,N
760007,CHHATRAPUR,Odisha,Y,Y,N
756166,TIHIDI,Odisha,N,N,N
756041,Sajanagarh,Odisha,Y,Y,Y
751023,Bhubaneswar,Odisha,Y,Y,Y
759132,Angul,Odisha,N,N,N
761135,Aska,Odisha,N,N,N
752082,NAYAGARH,Odisha,Y,Y,Y
759116,TALCHER,Odisha,Y,Y,Y
764005,Jeypore,Odisha,Y,Y,Y
752006,Puri,Odisha,Y,Y,N
768222,Kuchinda,Odisha,N,N,N
761005,Chikiti,Odisha,Y,Y,N
756054,SORO,Odisha,Y,Y,Y
752003,Puri,Odisha,Y,Y,Y
754228,MARSHAGHAI,Odisha,Y,Y,N
752070,NAYAGARH,Odisha,Y,Y,Y
761133,Bhanjanagar,Odisha,Y,Y,N
754211,Kendrapara,Odisha,Y,Y,Y
767024,Balangir,Odisha,Y,Y,N
751011,Bhubaneswar,Odisha,Y,Y,Y
761119,Bhanjanagar,Odisha,Y,Y,N
768215,Bamra,Odisha,Y,Y,Y
751028,Jatni,Odisha,N,N,N
768026,Goshala,Odisha,Y,Y,N
755038,Jajpur Town,Odisha,Y,Y,Y
752022,CHANDPUR ORISSA,Odisha,Y,Y,Y
767001,Balangir,Odisha,Y,Y,Y
754133,Jagatsinghpur,Odisha,Y,Y,N
752092,NAYAGARH,Odisha,Y,Y,Y
756100,BHADRAK,Odisha,Y,Y,Y
769011,ROURKELA,Odisha,Y,Y,Y
754225,Kendrapara,Odisha,Y,Y,Y
759020,Hindol,Odisha,Y,Y,Y
752059,Khordha,Odisha,N,N,N
754111,Nanpur,Odisha,Y,Y,Y
753011,Cuttack,Odisha,Y,Y,Y
754283,Nischintakoili,Odisha,Y,Y,Y
754206,Salepur OR,Odisha,Y,Y,N
754032,Narasinghpur,Odisha,Y,Y,N
767042,Titlagarh,Odisha,Y,Y,Y
752105,Pipili,Odisha,N,N,N
758083,HATADIHI,Odisha,N,N,N
755019,Jajpur Road,Odisha,Y,Y,N
756073,Balasore,Odisha,Y,Y,Y
759146,TALCHER,Odisha,Y,Y,Y
754024,Chandikhole,Odisha,N,N,N
761103,Aska,Odisha,Y,Y,N
751010,Bhubaneswar,Odisha,Y,Y,Y
769009,ROURKELA,Odisha,Y,Y,N
752027,CHANDPUR ORISSA,Odisha,Y,Y,Y
752118,Konark,Odisha,N,N,N
761046,CHHATRAPUR,Odisha,Y,Y,N
763001,Sunabeda,Odisha,Y,Y,Y
757030,JHARPOKHARIA,Odisha,Y,Y,Y
756029,BASTA,Odisha,Y,Y,N
755007,JAJPUR ORISSA,Odisha,Y,Y,Y
762010,Phulbani,Odisha,N,N,N
756087,JALESWAR,Odisha,Y,Y,Y
761017,Mohana,Odisha,N,N,N
755024,Chandikhole,Odisha,N,N,N
761054,Digapahandi,Odisha,Y,Y,Y
761014,Digapahandi,Odisha,Y,Y,Y
721446,Chandaneswar,Odisha,N,N,N
756165,BASUDEVPUR,Odisha,Y,Y,Y
757037,Karanjia,Odisha,N,N,N
754008,Banki,Odisha,Y,Y,Y
766104,Nuapada,Odisha,N,N,N
770022,Bamra,Odisha,N,N,N
761126,Bhanjanagar,Odisha,Y,Y,N
761030,Keshpur,Odisha,Y,Y,Y
764056,Borigumma,Odisha,Y,Y,Y
759104,TALCHER,Odisha,Y,Y,Y
756037,Chandaneswar,Odisha,Y,Y,N
752101,Cuttack,Odisha,Y,Y,N
756042,Bahanaga,Odisha,Y,Y,N
754010,Adaspur,Odisha,N,N,N
761042,Digapahandi,Odisha,Y,Y,Y
756034,JALESWAR,Odisha,Y,Y,N
754138,Amberi,Odisha,Y,Y,N
754027,Cuttack,Odisha,N,N,N
754117,Jagatsinghpur,Odisha,N,N,N
756071,Balasore,Odisha,Y,Y,Y
756132,CHANDBALI,Odisha,Y,Y,Y
751014,Bhubaneswar,Odisha,Y,Y,Y
758079,GHATAGAON,Odisha,N,N,N
752085,DASPALLA,Odisha,Y,Y,Y
770035,ROURKELA,Odisha,N,N,N
769016,ROURKELA,Odisha,N,N,N
769004,ROURKELA,Odisha,Y,Y,Y
754243,CHANDBALI,Odisha,Y,Y,Y
761019,Purshotampur,Odisha,Y,Y,Y
766105,Nuapada,Odisha,N,N,N
755014,JAJPUR ORISSA,Odisha,Y,Y,Y
768003,Sambalpur,Odisha,Y,Y,Y
760031,Berhampur,Odisha,Y,Y,Y
755011,JAJPUR ORISSA,Odisha,Y,Y,N
761201,BALUGAON,Odisha,Y,Y,Y
753006,Cuttack,Odisha,Y,Y,N
768103,Attabira,Odisha,Y,Y,Y
762030,TARBHA,Odisha,Y,Y,N
757022,BARIPADA,Odisha,N,N,N
768234,Belpahar,Odisha,Y,Y,Y
754023,Chandikhole,Odisha,N,N,N
757076,SORO,Odisha,Y,Y,Y
758023,HATADIHI,Odisha,N,N,N
753003,Cuttack,Odisha,Y,Y,N
767060,KANTABANJI,Odisha,N,N,N
756040,Bahanaga,Odisha,Y,Y,Y
768150,Sambalpur,Odisha,Y,Y,Y
756125,BASUDEVPUR,Odisha,Y,Y,N
758002,KEONJHAR,Odisha,Y,Y,Y
756020,Balasore,Odisha,N,N,N
767039,KANTABANJI,Odisha,Y,Y,N
766016,Nuapada,Odisha,N,N,N
768227,Kuchinda,Odisha,N,N,N
756022,BASTA,Odisha,N,N,N
769041,ROURKELA,Odisha,Y,Y,Y
757033,Jashipur,Odisha,N,N,N
756017,Balasore,Odisha,Y,Y,Y
752065,RAJSUNAKHALA,Odisha,Y,Y,Y
752077,KANTILO,Odisha,Y,Y,N
761214,Paralakhemundi,Odisha,N,N,N
754017,Jagatsinghpur,Odisha,N,N,N
761037,Chikiti,Odisha,Y,Y,N
757051,JHARPOKHARIA,Odisha,Y,Y,Y
758025,Anandapur,Odisha,Y,Y,N
756050,SORO,Odisha,Y,Y,Y
764063,Nabarangpur,Odisha,N,N,N
752037,BALUGAON,Odisha,Y,Y,Y
761007,Digapahandi,Odisha,Y,Y,Y
764003,Jeypore,Odisha,Y,Y,Y
753025,Cuttack,Odisha,Y,Y,Y
767033,Titlagarh,Odisha,Y,Y,Y
756023,Baliapal,Odisha,Y,Y,N
756076,Balasore,Odisha,Y,Y,Y
769017,ROURKELA,Odisha,Y,Y,Y
754115,Jagatsinghpur,Odisha,N,N,N
756120,DHAMNAGAR,Odisha,N,N,N
751018,Bhubaneswar,Odisha,Y,Y,Y
768019,Sambalpur,Odisha,Y,Y,Y
756168,BASUDEVPUR,Odisha,Y,Y,Y
769006,ROURKELA,Odisha,Y,Y,Y
768017,Sambalpur,Odisha,Y,Y,Y
752061,Khordha,Odisha,N,N,N
762013,Boudh,Odisha,Y,Y,Y
759013,DHENKANAL,Odisha,Y,Y,N
761010,Chikiti,Odisha,Y,Y,Y
768217,Belpahar,Odisha,Y,Y,Y
756117,DHAMNAGAR,Odisha,Y,Y,N
756130,TIHIDI,Odisha,Y,Y,Y
756127,BHADRAK,Odisha,N,N,N
754253,MARSHAGHAI,Odisha,Y,Y,N
756182,Khaira,Odisha,Y,Y,Y
768011,Sambalpur,Odisha,Y,Y,Y
768040,Bargarh,Odisha,Y,Y,Y
760010,Berhampur,Odisha,Y,Y,Y
754140,Amberi,Odisha,Y,Y,N
761105,Buguda,Odisha,Y,Y,N
761100,Hinjilicut,Odisha,Y,Y,Y
768034,Sohella,Odisha,N,N,N
751013,Bhubaneswar,Odisha,Y,Y,Y
754238,PATTAMUNDAI,Odisha,Y,Y,N
757093,JHARPOKHARIA,Odisha,Y,Y,N
754224,MARSHAGHAI,Odisha,Y,Y,N
769001,ROURKELA,Odisha,Y,Y,N
752056,Khordha,Odisha,N,N,N
761116,Aska,Odisha,Y,Y,N
761132,Bhanjanagar,Odisha,Y,Y,N
758013,KEONJHAR,Odisha,N,N,N
754005,Cuttack,Odisha,Y,Y,N
761012,Digapahandi,Odisha,Y,Y,N
755027,Jajpur Town,Odisha,Y,Y,Y
768117,Sambalpur,Odisha,Y,Y,N
752060,Khordha,Odisha,N,N,N
770001,SUNDERGARH,Odisha,Y,Y,Y
759107,TALCHER,Odisha,Y,Y,Y
754082,Chandikhole,Odisha,N,N,N
769018,ROURKELA,Odisha,Y,Y,Y
754209,Nischintakoili,Odisha,Y,Y,Y
752068,NAYAGARH,Odisha,Y,Y,Y
754218,PATTAMUNDAI,Odisha,Y,Y,N
759148,TALCHER,Odisha,Y,Y,Y
768219,Belpahar,Odisha,Y,Y,Y
756115,Khaira,Odisha,Y,Y,Y
756134,Khaira,Odisha,Y,Y,Y
757086,JHARPOKHARIA,Odisha,Y,Y,N
751006,Bhubaneswar,Odisha,Y,Y,Y
765025,Gunupur,Odisha,Y,Y,Y
761102,Hinjilicut,Odisha,Y,Y,N
758017,GHATAGAON,Odisha,N,N,N
768025,Goshala,Odisha,Y,Y,N
756046,SORO,Odisha,Y,Y,N
764020,Koraput,Odisha,N,N,N
754105,Adaspur,Odisha,N,N,N
754114,Jagatsinghpur,Odisha,N,N,N
760034,Berhampur,Odisha,Y,Y,Y
761106,Sheragada,Odisha,Y,Y,N
751026,Bhubaneswar,Odisha,Y,Y,Y
757034,Jashipur,Odisha,N,N,N
767029,SAINTALA,Odisha,Y,Y,N
754290,Salepur OR,Odisha,Y,Y,N
764078,Nabarangpur,Odisha,N,N,N
759135,Angul,Odisha,Y,Y,N
756123,TIHIDI,Odisha,N,N,N
767037,Titlagarh,Odisha,N,N,N
764001,Jeypore,Odisha,Y,Y,N
752091,DASPALLA,Odisha,Y,Y,Y
770032,ROURKELA,Odisha,N,N,N
761011,Chikiti,Odisha,Y,Y,N
758021,Anandapur,Odisha,Y,Y,N
759138,Angul,Odisha,Y,Y,N
761114,Aska,Odisha,Y,Y,N
752026,RAJSUNAKHALA,Odisha,Y,Y,N
754235,PATTAMUNDAI,Odisha,Y,Y,N
761041,Purshotampur,Odisha,Y,Y,Y
752063,KANTILO,Odisha,Y,Y,N
754071,Cuttack,Odisha,N,N,N
757031,JHARPOKHARIA,Odisha,Y,Y,N
768006,Sambalpur,Odisha,Y,Y,Y
761020,CHHATRAPUR,Odisha,Y,Y,N
766109,Bhawanipatna,Odisha,Y,Y,N
756079,Baliapal,Odisha,Y,Y,Y
756088,JALESWAR,Odisha,Y,Y,N
759145,Angul,Odisha,Y,Y,N
763002,Sunabeda,Odisha,Y,Y,Y
756038,Chandaneswar,Odisha,Y,Y,N
754286,Nischintakoili,Odisha,Y,Y,Y
761110,Aska,Odisha,Y,Y,N
769012,ROURKELA,Odisha,Y,Y,N
751005,Bhubaneswar,Odisha,Y,Y,Y
759142,Angul,Odisha,Y,Y,N
761209,Chikiti,Odisha,Y,Y,N
754200,Salepur OR,Odisha,Y,Y,N
752084,DASPALLA,Odisha,Y,Y,N
757102,Sajanagarh,Odisha,Y,Y,Y
756116,BHADRAK,Odisha,Y,Y,Y
768226,Belpahar,Odisha,N,N,N
756141,CHANDBALI,Odisha,Y,Y,Y
765023,Gunupur,Odisha,Y,Y,Y
754153,MARSHAGHAI,Odisha,Y,Y,N
759027,DHENKANAL,Odisha,Y,Y,N
751001,Bhubaneswar,Odisha,Y,Y,Y
754011,Adaspur,Odisha,N,N,N
755001,JAJPUR ORISSA,Odisha,Y,Y,Y
768102,Goshala,Odisha,Y,Y,N
767064,Balangir,Odisha,Y,Y,Y
762024,Boudh,Odisha,Y,Y,Y
759103,TALCHER,Odisha,Y,Y,Y
754221,Salepur OR,Odisha,Y,Y,Y
756026,Baliapal,Odisha,Y,Y,N
761013,Sheragada,Odisha,Y,Y,N
755015,Jajpur Road,Odisha,Y,Y,Y
752014,Puri,Odisha,N,N,N
764085,Nabarangpur,Odisha,N,N,N
754137,Amberi,Odisha,Y,Y,N
767034,Titlagarh,Odisha,N,N,N
754142,Jagatsinghpur,Odisha,Y,Y,Y
759114,Angul,Odisha,Y,Y,N
754031,Narasinghpur,Odisha,Y,Y,Y
753010,Cuttack,Odisha,Y,Y,N
766101,Kesinga,Odisha,N,N,N
756030,BASTA,Odisha,N,N,N
769010,ROURKELA,Odisha,Y,Y,Y
752019,Nirakarpur,Odisha,Y,Y,Y
752115,Cuttack,Odisha,N,N,N
761118,Buguda,Odisha,Y,Y,N
754015,Bhubaneswar,Odisha,Y,Y,N
754162,Amberi,Odisha,Y,Y,N
761045,CHHATRAPUR,Odisha,Y,Y,N
767031,SAINTALA,Odisha,Y,Y,Y
752119,Konark,Odisha,Y,Y,N
757105,BARIPADA,Odisha,Y,Y,Y
764057,Borigumma,Odisha,Y,Y,Y
751020,Bhubaneswar,Odisha,Y,Y,Y
756126,SORO,Odisha,Y,Y,N
754104,Jagatsinghpur,Odisha,Y,Y,N
752023,CHANDPUR ORISSA,Odisha,Y,Y,N
756003,Balasore,Odisha,Y,Y,Y
769003,ROURKELA,Odisha,Y,Y,Y
755044,Chandikhole,Odisha,N,N,N
767047,SAINTALA,Odisha,Y,Y,Y
759102,TALCHER,Odisha,Y,Y,Y
754136,Amberi,Odisha,Y,Y,N
760009,Berhampur,Odisha,Y,Y,Y
752116,Konark,Odisha,N,N,N
752020,Nirakarpur,Odisha,Y,Y,Y
754159,Nanpur,Odisha,Y,Y,N
754240,PATTAMUNDAI,Odisha,Y,Y,N
761052,CHHATRAPUR,Odisha,Y,Y,N
758087,GHATAGAON,Odisha,N,N,N
757026,BETNOTI,Odisha,Y,Y,N
768033,Sohella,Odisha,N,N,N
767036,Titlagarh,Odisha,Y,Y,Y
760003,Berhampur,Odisha,Y,Y,Y
757106,Sajanagarh,Odisha,Y,Y,Y
752038,NAYAGARH,Odisha,Y,Y,N
762026,Boudh,Odisha,N,N,N
754250,Kendrapara,Odisha,Y,Y,Y
762012,Phulbani,Odisha,N,N,N
751003,Bhubaneswar,Odisha,Y,Y,Y
769007,ROURKELA,Odisha,N,N,N
754214,Kendrapara,Odisha,Y,Y,Y
754009,KANTILO,Odisha,Y,Y,N
754229,Kendrapara,Odisha,Y,Y,Y
758028,GHATAGAON,Odisha,N,N,N
751015,Bhubaneswar,Odisha,Y,Y,Y
754244,Kendrapara,Odisha,Y,Y,Y
766001,Bhawanipatna,Odisha,Y,Y,Y
762017,TARBHA,Odisha,Y,Y,N
759100,TALCHER,Odisha,Y,Y,Y
751021,Bhubaneswar,Odisha,Y,Y,Y
765034,Gunupur,Odisha,N,N,N
770072,SUNDERGARH,Odisha,N,N,N
770025,SUNDERGARH,Odisha,N,N,N
754245,Kendrapara,Odisha,Y,Y,Y
754109,Jagatsinghpur,Odisha,N,N,N
756057,Balasore,Odisha,Y,Y,Y
754210,Nischintakoili,Odisha,Y,Y,Y
757032,JHARPOKHARIA,Odisha,Y,Y,Y
766106,Kesinga,Odisha,N,N,N
754002,Adaspur,Odisha,N,N,N
756137,DHAMNAGAR,Odisha,Y,Y,N
754070,TALCHER,Odisha,Y,Y,Y
752093,DASPALLA,Odisha,Y,Y,Y
754021,Cuttack,Odisha,N,N,N
759040,Hindol,Odisha,Y,Y,Y
763008,Sunabeda,Odisha,N,N,N
770002,SUNDERGARH,Odisha,Y,Y,Y
754018,Adaspur,Odisha,N,N,N
770046,ROURKELA,Odisha,N,N,N
754216,PATTAMUNDAI,Odisha,Y,Y,Y
752043,Puri,Odisha,Y,Y,Y
756001,Balasore,Odisha,Y,Y,Y
761200,BALUGAON,Odisha,Y,Y,N
754260,Amberi,Odisha,Y,Y,N
751027,Bhubaneswar,Odisha,Y,Y,Y
768027,Attabira,Odisha,Y,Y,N
752035,BALUGAON,Odisha,Y,Y,Y
751007,Bhubaneswar,Odisha,Y,Y,Y
763004,Sunabeda,Odisha,Y,Y,N
752064,RAJSUNAKHALA,Odisha,Y,Y,N
766117,SINDHEKELA,Odisha,N,N,N
754213,MARSHAGHAI,Odisha,Y,Y,N
754293,Nischintakoili,Odisha,Y,Y,Y
761131,Bhanjanagar,Odisha,Y,Y,N
755016,JAJPUR ORISSA,Odisha,Y,Y,N
766118,Kesinga,Odisha,N,N,N
761003,CHHATRAPUR,Odisha,Y,Y,N
758020,Anandapur,Odisha,Y,Y,N
761021,CHHATRAPUR,Odisha,Y,Y,N
753014,Cuttack,Odisha,Y,Y,N
754160,Amberi,Odisha,Y,Y,N
754157,Nischintakoili,Odisha,Y,Y,Y
756044,Bahanaga,Odisha,Y,Y,N
752114,Pipili,Odisha,N,N,N
753007,Cuttack,Odisha,Y,Y,Y
754156,Nischintakoili,Odisha,Y,Y,Y
767021,Balangir,Odisha,Y,Y,Y
752024,CHANDPUR ORISSA,Odisha,Y,Y,N
751025,Bhubaneswar,Odisha,Y,Y,Y
752016,Delang,Odisha,N,N,N
756019,Balasore,Odisha,Y,Y,Y
761125,Bhanjanagar,Odisha,Y,Y,N
754107,Jagatsinghpur,Odisha,N,N,N
756084,JALESWAR,Odisha,N,N,N
756021,Balasore,Odisha,N,N,N
756081,Baliapal,Odisha,Y,Y,N
754281,Nischintakoili,Odisha,Y,Y,Y
754130,Nanpur,Odisha,Y,Y,Y
756075,Balasore,Odisha,Y,Y,Y
766036,SINDHEKELA,Odisha,Y,Y,N
769013,ROURKELA,Odisha,Y,Y,Y
761213,Paralakhemundi,Odisha,N,N,N
756129,CHANDBALI,Odisha,Y,Y,Y
759111,Angul,Odisha,Y,Y,N
754154,Amberi,Odisha,Y,Y,N
768224,Bamra,Odisha,Y,Y,N
756060,Bahanaga,Odisha,Y,Y,N
753013,Cuttack,Odisha,Y,Y,N
752108,Konark,Odisha,Y,Y,N
759129,Angul,Odisha,N,N,N
764004,Jeypore,Odisha,Y,Y,Y
768218,Belpahar,Odisha,Y,Y,Y
756045,SORO,Odisha,Y,Y,N
769002,ROURKELA,Odisha,Y,Y,Y
752078,KANTILO,Odisha,Y,Y,N
752079,NAYAGARH,Odisha,Y,Y,Y
768111,Attabira,Odisha,Y,Y,Y
756032,JALESWAR,Odisha,Y,Y,N
762001,Phulbani,Odisha,N,N,N
754108,Jagatsinghpur,Odisha,N,N,N
758027,GHATAGAON,Odisha,N,N,N
767006,Balangir,Odisha,Y,Y,Y
769042,ROURKELA,Odisha,Y,Y,Y
761002,CHHATRAPUR,Odisha,Y,Y,N
761123,Bhanjanagar,Odisha,Y,Y,N
751022,Bhubaneswar,Odisha,Y,Y,Y
756047,SORO,Odisha,Y,Y,Y
754022,Cuttack,Odisha,N,N,N
756059,Khaira,Odisha,Y,Y,Y
751054,Bhubaneswar,Odisha,Y,Y,Y
756142,CHANDBALI,Odisha,Y,Y,Y
766012,Kesinga,Odisha,N,N,N
761027,CHHATRAPUR,Odisha,Y,Y,N
754246,Kendrapara,Odisha,Y,Y,Y
769014,ROURKELA,Odisha,Y,Y,Y
757025,BETNOTI,Odisha,Y,Y,N
754203,Nischintakoili,Odisha,N,N,N
754280,Nischintakoili,Odisha,Y,Y,Y
758015,Anandapur,Odisha,Y,Y,N
770033,ROURKELA,Odisha,N,N,N
756122,DHAMNAGAR,Odisha,N,N,N
752111,Konark,Odisha,N,N,N
752030,BALUGAON,Odisha,Y,Y,Y
756035,Chandaneswar,Odisha,N,N,N
761015,Mohana,Odisha,N,N,N
752012,Puri,Odisha,N,N,N
757001,BARIPADA,Odisha,Y,Y,Y
758035,Barbil,Odisha,Y,Y,N
754251,Kendrapara,Odisha,Y,Y,Y
755026,Jajpur Road,Odisha,N,N,N
754155,Jagatsinghpur,Odisha,N,N,N
751002,Bhubaneswar,Odisha,Y,Y,Y
752050,Jatni,Odisha,Y,Y,N
754239,PATTAMUNDAI,Odisha,N,N,N
752055,Khordha,Odisha,N,N,N
751016,Bhubaneswar,Odisha,Y,Y,Y
768016,Sambalpur,Odisha,Y,Y,Y
765029,Gunupur,Odisha,N,N,N
752057,Khordha,Odisha,N,N,N
759139,Angul,Odisha,Y,Y,N
759122,Angul,Odisha,Y,Y,N
756052,SORO,Odisha,Y,Y,Y
754132,Nanpur,Odisha,Y,Y,N
760002,Berhampur,Odisha,Y,Y,Y
760032,Berhampur,Odisha,Y,Y,Y
767046,SAINTALA,Odisha,Y,Y,N
753002,Cuttack,Odisha,Y,Y,Y
761211,BALUGAON,Odisha,Y,Y,Y
762019,Phulbani,Odisha,N,N,N
761144,Sheragada,Odisha,Y,Y,N
752017,Delang,Odisha,N,N,N
756049,Khaira,Odisha,Y,Y,Y
754252,MARSHAGHAI,Odisha,Y,Y,N
756138,DHAMNAGAR,Odisha,Y,Y,N
759134,Angul,Odisha,Y,Y,N
764062,Gunupur,Odisha,N,N,N
767002,Balangir,Odisha,Y,Y,Y
754215,PATTAMUNDAI,Odisha,Y,Y,N
761044,CHHATRAPUR,Odisha,Y,Y,N
752087,NAYAGARH,Odisha,Y,Y,Y
761051,CHHATRAPUR,Odisha,Y,Y,N
756144,HATADIHI,Odisha,N,N,N
758037,Barbil,Odisha,Y,Y,N
757040,Sajanagarh,Odisha,Y,Y,Y
767032,SAINTALA,Odisha,Y,Y,Y
762014,Boudh,Odisha,Y,Y,N
761104,Purshotampur,Odisha,Y,Y,Y
754201,Salepur OR,Odisha,Y,Y,N
759022,Hindol,Odisha,Y,Y,Y
754037,Narasinghpur,Odisha,Y,Y,N
765022,Gunupur,Odisha,Y,Y,Y
754161,Kendrapara,Odisha,Y,Y,Y
770073,SUNDERGARH,Odisha,N,N,N
757012,BARIPADA,Odisha,Y,Y,Y
762029,Phulbani,Odisha,N,N,N
753004,Cuttack,Odisha,Y,Y,N
756119,DHAMNAGAR,Odisha,Y,Y,N
756082,Chandaneswar,Odisha,N,N,N
755004,Jajpur Town,Odisha,Y,Y,Y
754143,Jagatsinghpur,Odisha,Y,Y,Y
766107,Kesinga,Odisha,N,N,N
768104,Attabira,Odisha,Y,Y,Y
761025,CHHATRAPUR,Odisha,Y,Y,N
756101,BHADRAK,Odisha,Y,Y,N
767004,Balangir,Odisha,Y,Y,Y
754222,Kendrapara,Odisha,Y,Y,Y
753012,Cuttack,Odisha,Y,Y,Y
767070,SAINTALA,Odisha,Y,Y,Y
751030,Bhubaneswar,Odisha,Y,Y,Y
754025,Cuttack,Odisha,N,N,N
754141,Jagatsinghpur,Odisha,Y,Y,Y
761022,CHHATRAPUR,Odisha,Y,Y,N
752069,NAYAGARH,Odisha,Y,Y,N
752083,DASPALLA,Odisha,Y,Y,Y
757013,BARIPADA,Odisha,N,N,N
752058,Khordha,Odisha,N,N,N
756025,Balasore,Odisha,Y,Y,Y
752018,Nirakarpur,Odisha,N,N,N
752031,BALUGAON,Odisha,Y,Y,Y
767091,TALCHER,Odisha,Y,Y,Y
757107,BARIPADA,Odisha,Y,Y,Y
756110,BHADRAK,Odisha,Y,Y,Y
761141,Bhanjanagar,Odisha,Y,Y,N
764070,Nabarangpur,Odisha,N,N,N
754131,Nanpur,Odisha,Y,Y,Y
756055,SORO,Odisha,Y,Y,Y
754227,CHANDBALI,Odisha,Y,Y,Y
756002,Balasore,Odisha,Y,Y,Y
756181,BHADRAK,Odisha,Y,Y,Y
756086,JALESWAR,Odisha,Y,Y,Y
761006,Chikiti,Odisha,Y,Y,N
756124,BASUDEVPUR,Odisha,Y,Y,Y
753009,Cuttack,Odisha,Y,Y,Y
752112,Pipili,Odisha,N,N,N
761115,Aska,Odisha,Y,Y,N
769043,ROURKELA,Odisha,N,N,N
763003,Sunabeda,Odisha,Y,Y,Y
755062,Jajpur Town,Odisha,Y,Y,Y
761040,Digapahandi,Odisha,N,N,N
756114,BONTH,Odisha,N,N,N
751031,Bhubaneswar,Odisha,Y,Y,Y
752025,NAYAGARH,Odisha,Y,Y,N
754103,Jagatsinghpur,Odisha,Y,Y,N
756043,Bahanaga,Odisha,Y,Y,N
758029,GHATAGAON,Odisha,N,N,N
757101,Sajanagarh,Odisha,Y,Y,Y
757081,JHARPOKHARIA,Odisha,Y,Y,Y
756140,CHANDBALI,Odisha,Y,Y,Y
761217,Mohana,Odisha,N,N,N
751009,Bhubaneswar,Odisha,Y,Y,Y
754106,Jagatsinghpur,Odisha,N,N,N
767067,SAINTALA,Odisha,N,N,N
759106,Angul,Odisha,Y,Y,Y
767016,TARBHA,Odisha,Y,Y,Y
752015,Delang,Odisha,N,N,N
754208,Nischintakoili,Odisha,Y,Y,Y
756056,Balasore,Odisha,Y,Y,Y
766108,Nuapada,Odisha,N,N,N
754212,MARSHAGHAI,Odisha,Y,Y,N
761043,Purshotampur,Odisha,Y,Y,Y
769032,ROURKELA,Odisha,Y,Y,Y
761120,Bhanjanagar,Odisha,Y,Y,N
759026,DHENKANAL,Odisha,N,N,N
751004,Bhubaneswar,Odisha,Y,Y,Y
754288,Nischintakoili,Odisha,Y,Y,Y
759136,Angul,Odisha,Y,Y,N
767020,Balangir,Odisha,Y,Y,Y
761004,Chikiti,Odisha,Y,Y,N
752100,Cuttack,Odisha,Y,Y,N
766021,Bhawanipatna,Odisha,Y,Y,N
757015,BARIPADA,Odisha,Y,Y,Y
756162,BASUDEVPUR,Odisha,Y,Y,Y
760005,Berhampur,Odisha,Y,Y,Y
752062,RAJSUNAKHALA,Odisha,Y,Y,Y
758022,HATADIHI,Odisha,N,N,N
752080,NAYAGARH,Odisha,Y,Y,Y
768225,Belpahar,Odisha,Y,Y,Y
752089,DASPALLA,Odisha,Y,Y,Y
758034,Barbil,Odisha,Y,Y,Y
759144,Angul,Odisha,Y,Y,N
754202,Salepur OR,Odisha,Y,Y,Y
754101,Nanpur,Odisha,N,N,N
761028,Keshpur,Odisha,Y,Y,N
752110,Konark,Odisha,N,N,N
767065,Balangir,Odisha,Y,Y,N
756039,Chandaneswar,Odisha,Y,Y,N
767017,Sonepur,Odisha,Y,Y,Y
754294,Jagatsinghpur,Odisha,N,N,N
756080,BASTA,Odisha,N,N,N
768028,Bargarh,Odisha,Y,Y,N
767066,Titlagarh,Odisha,N,N,N
757084,BARIPADA,Odisha,N,N,N
767035,SINDHEKELA,Odisha,Y,Y,N
754120,Jagatsinghpur,Odisha,Y,Y,Y
756053,Bahanaga,Odisha,Y,Y,N
759101,TALCHER,Odisha,Y,Y,Y
767043,Titlagarh,Odisha,Y,Y,Y
758030,GHATAGAON,Odisha,N,N,N
752094,NAYAGARH,Odisha,Y,Y,Y
761122,Aska,Odisha,Y,Y,N
